index,asin,reviews,ratings,seller,status,variations,browse_node,brand_name,availability,deal,image_len,video,main_img_url,bullet_point_len,bestSellerRank,price,MRP,title,description,A_plus,store_link,timestamp
,B076Y5BKJJ,5.0,2,N/A,Live,N/A,"Shoes & Handbags > Handbags, Purses & Clutches > Handbags > Top-Handle Bags",Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,5,Available,https://m.media-amazon.com/images/I/51BjU2YU6qL._SS500_.jpg,5,"#113,541 in Shoes & Handbags, #2,253 in Women's Top-Handle Bags",299.,0,"Kuber Industries Mirror Work Silk Shoulder Bag, Large",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=5382A73E-30E9-4805-A624-A24763876AF0&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B076Y5BKJJ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 14:02:40
,B079DR7HH3,4.0,587,Kuber Mart Industries Pvt. Ltd.,Live,Available,"Home & Kitchen > Home Storage & Organisation > Boxes, Baskets & Bins > Storage Baskets > Shelf Baskets",Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/51Pok-zdvrL._SS500_.jpg,5,"#39,761 in Home & Kitchen, #158 in Shelf Baskets",219.,528.0,Kuber Industries Plastic Multi-Purpose Compact Rectangular Desk Storage Organizer|Stationary Box|Pen Pencil Holder|Plastic Cosmetics|Size 15 X 13 X 7 Cm (Multicolour),Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B079DR7HH3&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 14:02:48
,B07GLSS366,3.8,378,ETrade Online,Live,Available,Home & Kitchen > Home Furnishing > Curtains & Accessories > Curtains & Drapes > Panels,Kuber Industries,In stock,N/A,7,Not Available,https://m.media-amazon.com/images/I/31hg8Xu6iCL._SS500_.jpg,1,"#24,199 in Home & Kitchen, #310 in Curtains & Drapes",923.,1599.0,Kuber Industries 3 Strips PVC AC Curtain-9ft 0.5mm Transparent (CKTS29) Standard,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07GLSS366&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 14:02:58
,B07GQXGMK5,4.0,1,N/A,Live,N/A,Home & Kitchen > Home Furnishing > Diwan Cover Sets,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,3,Not Available,https://m.media-amazon.com/images/I/51tWJB9thNL._SS500_.jpg,5,"Not Available, Not Available",1049.,0,Kuber Industries Elephant Design 8 Piece Cotton Diwan Set - Brown,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=4F404E84-EAB6-4507-BB02-257EF3AC428A&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07GQXGMK5&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 14:03:16
,B01G9A7KR0,4.2,520,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Space Saver Bags,Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/51LTAnXYcoL._SS500_.jpg,5,"#4,607 in Home & Kitchen, #341 in Space Saver Bags",209.,599.0,Kuber Industries Cotton Blouse Cover|Polka Dots & Tranparent Side|Zipper Closure|Size 37 x 25 x 23 CM (Maroon),"Try the exclusive blouse cover from kuber industries. This products is very useful in storing, dust free and well organised gives heavy look to your garments. This cover is non wooven material with front transparent and has a capacity of storing 15 blouses. Exclusively, kuber industries sari covers truly suffices our moto - bags accessories inspired by love, crafted by hand. 10*15*9 Inches",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01G9A7KR0&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:41:20
,B01J1X3E0E,3.2,21,Kuber Mart Industries Pvt. Ltd.,Live,N/A,"Bags, Wallets and Luggage > Luggage > Travel Duffles",Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/5126t5vsP+L._SS500_.jpg,3,"#14,587 in Bags, Wallets and Luggage, #648 in Travel Duffels",209.,659.0,"Kuber Industries Women's Cotton Traditional Design Mini Handbag, Blue (KI0044913)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=76DC0D4E-FB25-46A1-ABAA-73EF5C643A70&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B01J1X3E0E&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:41:28
,B01M0ENCRD,4.1,5141,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Kitchen Linens > Table Cloths,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/51vQQ3OtH0L._SS500_.jpg,5,"#2,473 in Home & Kitchen, #83 in Table Cloths",233.,598.0,Kuber Industries Center Table Cover|Cotton Center Table Cover for Living Room|Table Cloth for 4 Seater|White,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01M0ENCRD&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:41:38
,B01MT2RDEM,3.8,134,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Kitchen Linens > Table Runners,Kuber Industries,In stock,N/A,7,Not Available,https://m.media-amazon.com/images/I/51sxuDpvACL._SS500_.jpg,5,"#92,239 in Home & Kitchen, #185 in Table Runners",169.,299.0,Kuber Industries Table Runner Virgin Vinyl (Soft Fabric) Gold Standard (MKUKITable0058233),Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B01MT2RDEM&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:41:46
,B06Y27Z713,4.1,1626,N/A,Live,N/A,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Covers,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,7,Available,https://m.media-amazon.com/images/I/51i2+qVtCiL._SS500_.jpg,5,"#431,659 in Home & Kitchen, #1,642 in Clothes Covers",299.,0,"Kuber Industries Non Woven Saree Storage Covers| Zipper Closure & Easily Foldable|Trendy Solid Color, Pack of 12 (Multicolor)","Long life High quality saree cover Bag for organizing your costly and favorite sarees .It's a best option to use while travelling and it will help you to keep your saree in a separate cover from other items in your luggage.Kuber Industries offering a quality tested array of Saree Cover. The Saree Covers, we offer is made by using supreme quality material which is procured from leading and authentic vendors of the industry. Transparent plastic view from front for your sarees.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=A3C0608A-C93E-4C15-B942-D85A6DE29991&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B06Y27Z713&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:42:04
,B072KYNPXC,3.7,309,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Outdoor Living > Barbecue & Outdoor Dining > Picnicware > Picnic & Lunch Bags,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/41LU7CXseYL._SS500_.jpg,5,"#4,351 in Garden & Outdoors, #74 in Picnic Bags",272.,598.0,"Kuber Industries Canvas Lunch Bag|Waterproof Material & 3 Comparment Space|Adjustable Straps & Zipper Closure|Size 24 X 18 X 16 Cm (Blue), 1 liter",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=802344DA-3F72-4EA4-9A8E-8A26CF6927CB&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B072KYNPXC&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:42:15
,B0759DGRG8,3.4,54,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Jewellery > Jewellery Boxes & Care > Boxes & Organisers > Boxes,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/51pTv4zBzwL._SS500_.jpg,4,"Not Available, Not Available",209.,338.0,Kuber Industries Embroidered Cotton Mobile Cover Pouch with Hand Dori (Multicolor),Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=5382A73E-30E9-4805-A624-A24763876AF0&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B0759DGRG8&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:42:25
,B0759DKFC6,3.5,5,Kuber Mart Industries Pvt. Ltd.,Live,N/A,"Bags, Wallets and Luggage > Wallets, Card Cases & Money Organisers > Men's > Coin Purses",Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/51VMU46vP2L._SS500_.jpg,7,"#46,366 in Bags, Wallets and Luggage, #307 in Coin Purses",209.,338.0,Kuber Industries Designer Embroided Velvet Phone Pouch Cover with Purse Pocket and Sari Hook,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=11381FC2-9DBB-4565-B3BF-4863588B7DBF&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B0759DKFC6&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:42:44
,B076Y5BKJJ,5.0,2,N/A,Live,N/A,"Shoes & Handbags > Handbags, Purses & Clutches > Handbags > Top-Handle Bags",Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,5,Available,https://m.media-amazon.com/images/I/51BjU2YU6qL._SS500_.jpg,5,"#113,557 in Shoes & Handbags, #2,253 in Women's Top-Handle Bags",299.,0,"Kuber Industries Mirror Work Silk Shoulder Bag, Large",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=5382A73E-30E9-4805-A624-A24763876AF0&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B076Y5BKJJ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:43:03
,B079DR7HH3,4.0,587,Kuber Mart Industries Pvt. Ltd.,Live,Available,"Home & Kitchen > Home Storage & Organisation > Boxes, Baskets & Bins > Storage Baskets > Shelf Baskets",Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/51Pok-zdvrL._SS500_.jpg,5,"#39,764 in Home & Kitchen, #158 in Shelf Baskets",219.,528.0,Kuber Industries Plastic Multi-Purpose Compact Rectangular Desk Storage Organizer|Stationary Box|Pen Pencil Holder|Plastic Cosmetics|Size 15 X 13 X 7 Cm (Multicolour),Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B079DR7HH3&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:43:12
,B07GLSS366,3.8,378,ETrade Online,Live,Available,Home & Kitchen > Home Furnishing > Curtains & Accessories > Curtains & Drapes > Panels,Kuber Industries,In stock,N/A,7,Not Available,https://m.media-amazon.com/images/I/31hg8Xu6iCL._SS500_.jpg,1,"#24,207 in Home & Kitchen, #310 in Curtains & Drapes",923.,1599.0,Kuber Industries 3 Strips PVC AC Curtain-9ft 0.5mm Transparent (CKTS29) Standard,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07GLSS366&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:43:21
,B07GQXGMK5,4.0,1,N/A,Live,N/A,Home & Kitchen > Home Furnishing > Diwan Cover Sets,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,3,Not Available,https://m.media-amazon.com/images/I/51tWJB9thNL._SS500_.jpg,5,"Not Available, Not Available",1049.,0,Kuber Industries Elephant Design 8 Piece Cotton Diwan Set - Brown,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=4F404E84-EAB6-4507-BB02-257EF3AC428A&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07GQXGMK5&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:43:39
,B07GVCNGCD,3.8,3164,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Laundry Organization > Clothes Pegs,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/51ZzYBRgimL._SS500_.jpg,5,"#12,911 in Home & Kitchen, #22 in Clothes Pegs",219.,298.0,"Kuber Industries Hanging Cloth Drying Pegs/Clips|Heavy Duty & Stainless Steel Material|Will Not Rust Clothes|Size 7 x 3 x 1 CM, Set of 12 Piece (Silver)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07GVCNGCD&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:43:48
,B07HYJ2WVK,3.9,373,RetailEZ Pvt Ltd,Live,Available,"Home & Kitchen > Home Storage & Organisation > Racks, Shelves & Drawers > Standing Shelf Units",Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/41Zu4Vz3svL._SS500_.jpg,5,"#16,716 in Home & Kitchen, #109 in Standing Shelf Units",845.,1518.0,"Kuber Industries Stainless Steel Storage Rack, Silver (CTKTC1347), Standard",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07HYJ2WVK&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:43:58
,B07HYQN5M6,4.4,1290,RetailEZ Pvt Ltd,Live,N/A,Home & Kitchen > Kitchen & Dining > Kitchen Storage & Containers > Racks & Holders > Dish Racks,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/51gn3UrfvNL._SS500_.jpg,5,"#8,927 in Home & Kitchen, #70 in Dish Racks",841.,1598.0,"Kuber Industries Stainless Steel Storage Rack, Standard, Silver, Corner Shelf",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=126738FB-3737-49BA-B2FC-3B761DD63800&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07HYQN5M6&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:44:08
,B07NJBTW93,3.4,19,N/A,Live,N/A,"Shoes & Handbags > Handbags, Purses & Clutches > Clutches",Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,7,Available,https://m.media-amazon.com/images/I/51dkiimuqRL._SS500_.jpg,6,"#127,475 in Shoes & Handbags, #2,698 in Women's Clutches",299.,0,"Kuber Industries Polyester Handcrafted Embroidered Women Clutch Women Handbag, Gold (CTKTC4329)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=5382A73E-30E9-4805-A624-A24763876AF0&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07NJBTW93&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:44:26
,B07Q5S7FCZ,2.9,11,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Home & Kitchen > Large Appliances > Parts & Accessories > Appliance Slipcovers > Refrigerator Covers,Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/513cwSLmfEL._SS500_.jpg,8,"#323,016 in Home & Kitchen, #741 in Refrigerator Covers",219.,349.0,Kuber Industries Cotton 2 Pieces Fridge Handle Cover (Gold) -CTKTC5787,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=AAB28226-AF51-47D1-862D-792AA7D5074F&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07Q5S7FCZ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:44:35
,B07Q5S7FDK,3.3,6,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Home & Kitchen > Large Appliances > Parts & Accessories > Appliance Slipcovers > Refrigerator Covers,Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/411JcR1ewPL._SS500_.jpg,1,"#475,180 in Home & Kitchen, #1,083 in Refrigerator Covers",219.,339.0,"Kuber Industries PVC 2 Pieces Fridge Handle Cover (Grey) -CTKTC5794, Standard (CTKTC05794)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=110A881C-F97D-429B-BE89-F94C0B91CBA7&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07Q5S7FDK&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:44:44
,B07R6QM72C,3.9,14,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Home & Kitchen > Home Furnishing > Kitchen Linens > Sinkmats,Kuber Industries,In stock,N/A,6,Not Available,https://m.media-amazon.com/images/I/419nLFlhBKL._SS500_.jpg,2,"#642,290 in Home & Kitchen, #12,746 in Kitchen Linens",219.,659.0,Kuber Industries PVC 6 Pieces Fridge Mat Set (Black & White) -CTKTC6928,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=AAB28226-AF51-47D1-862D-792AA7D5074F&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07R6QM72C&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:44:53
,B07TZR5GHY,3.8,71,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Carpets & Rugs > Doormats,Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/519l+OAkhjL._SS500_.jpg,7,"#94,542 in Home & Kitchen, #414 in Doormats",219.,338.0,"Kuber Industries Microfiber Anti Slip Door Mat 14""x21""(Grey) -CTLTC11428",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07TZR5GHY&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:45:03
,B07V58KDWM,3.7,33,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Kitchen & Dining > Kitchen Storage & Containers > Jars & Containers,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/41WREFKErkL._SS500_.jpg,5,"#191,638 in Home & Kitchen, #5,857 in Jars & Containers",377.,649.0,"Kuber Industries Plastic 3 Pieces Storage Container for Kitchen (1000, 2000 & 3000 Ml) Pink",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07V58KDWM&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:45:12
,B07VVDGGV6,3.4,205,N/A,Live,N/A,"Home & Kitchen > Home Storage & Organisation > Racks, Shelves & Drawers > Storage Drawer Units",Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,7,Available,https://m.media-amazon.com/images/I/41GzhT28MaL._SS500_.jpg,6,"#206,391 in Home & Kitchen, #332 in Storage Drawer Units",299.,0,"Kuber Industries Plastic 3 Layer Storage Drawer, Yellow, 7.87 X 11.8 X 2.75 Inches, 29.99 x 19.99 x 6.99 Centimeters","Kuber Industries drawer storage box is made of quality plastic material so this is very durable and long-lasting. This drawer storage box can be used at office desk or home dressing table to store multiple useful things and accessories. You can keep your earrings, medicines, cosmetics, jewellery items, combs and other things. So this is very useful and multipurpose, its slide out drawers are easy to clean. Ideal for living room, office, bedroom, parlor, saloon, etc.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07VVDGGV6&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:45:32
,B07VWK7VHT,2.2,18,Kuber Mart Industries Pvt. Ltd.,Live,N/A,"Home & Kitchen > Home Storage & Organisation > Racks, Shelves & Drawers > Storage Drawer Units",Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/31UI2swW0zL._SS500_.jpg,1,"#331,884 in Home & Kitchen, #490 in Storage Drawer Units",427.,0,"Kuber Industries Plastic Three Layer Drawer Storage Cabinet Box (Green, Standard)-CTKTC013078","Kuber Industries drawer storage box is made of quality plastic material so this is very durable and long-lasting. This drawer storage box can be used at office desk or home dressing table to store multiple useful things and accessories. You can keep your earrings, medicines, cosmetics, jewellery items, combs and other things. So this is very useful and multipurpose, its slide out drawers are easy to clean. Ideal for living room, office, bedroom, parlor, saloon, etc.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=D8556CE5-03EB-4047-80D2-B4E0DCD56EBF&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07VWK7VHT&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:45:50
,B07VWK832K,3.2,32,N/A,Live,N/A,"Home & Kitchen > Home Storage & Organisation > Racks, Shelves & Drawers > Storage Drawer Units",Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,7,Available,https://m.media-amazon.com/images/I/41EgZoCt-rL._SS500_.jpg,6,"#590,474 in Home & Kitchen, #842 in Storage Drawer Units",689.,0,"Kuber Industries 3 Layer Storage Drawer, Multicolour, Standard, 7.87 x 11.8 x 2.75 inches (CTKTC013172)","Kuber Industries drawer storage box is made of quality plastic material so this is very durable and long-lasting. This drawer storage box can be used at office desk or home dressing table to store multiple useful things and accessories. You can keep your earrings, medicines, cosmetics, jewellery items, combs and other things. So this is very useful and multipurpose, its slide out drawers are easy to clean. Ideal for living room, office, bedroom, parlor, saloon, etc.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=D8556CE5-03EB-4047-80D2-B4E0DCD56EBF&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07VWK832K&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:46:09
,B07XKCH1QC,3.6,212,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Laundry Organization > Laundry Baskets,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/410hKrV2NaL._SS500_.jpg,7,"#374,370 in Home & Kitchen, #975 in Laundry Baskets",219.,349.0,"Kuber Industries Nylon Mesh Laundry Basket,20Ltr (Assorted)-CTKTC21510",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07XKCH1QC&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:46:18
,B07XTKRSDS,4.5,13,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Bathroom Linen > Bath Mats,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/51+yCoZgrtL._SS500_.jpg,7,"#303,952 in Home & Kitchen, #1,427 in Bath Mats",219.,349.0,"Kuber Industries Microfiber Anti Slip Bath Mat 22""x14"", Brown - CTKTC21997","Kuber Industries anti-slip bath mats are made from Microfiber and offer a soft and comfortable place to stand. The polyster fabric absorbs water and keeps your feet dry. Each bath mat has anti-skid latex grooves that prevent the mat from sliding on slippery bathroom surfaces. You can use it in the bathroom, under the shower, inside or outside of the bath tub and you can also use it near water closet or flush toilet.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07XTKRSDS&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:46:26
,B07YBJF6G4,2.2,4,N/A,Live,N/A,Home & Kitchen > Kitchen & Dining > Kitchen Storage & Containers > Jars & Containers,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,8,Available,https://m.media-amazon.com/images/I/41O1O+cYwKL._SS500_.jpg,8,"#574,846 in Home & Kitchen, #15,739 in Jars & Containers",499.,0,Kuber Industries Plastic Air Tight Lid 2 Pieces Multipurpose Storage Container Set 350 ml (Transparent) - CTKTC23408,"Bring home this sleek space saving container set and add style and sophistication to your kitchen. Store snacks and dry fruits in style with these amazing Sleek Containers. it's compact design makes it space saving and they are easily stackable. The food remains intact due to the airtight and leak proof lids and the tab in the lid provides a good grip, making it convenient to open. It is made of 100% food grade materials and is BPA free. These containers are perfect for daily use in kitchen to store grains,masala,dry fruit, spices, condiments and herbs, these containers are very useful and multipurpose",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=4D05A765-F758-4410-9AAE-AE10019A0ACB&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07YBJF6G4&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:46:46
,B07YBJZH67,3.8,13,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Hangers > Pants Hangers,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/41YCzmPc6sL._SS500_.jpg,6,"#1,011,565 in Home & Kitchen, #333 in Pants Hangers",219.,299.0,Kuber Industries Multi-Purpose 5 Layer Pants Clothes Hanger Wardrobe Storage Organizer (Multicolour) - CTKTC23475,"Modern Look beautiful Color Make of high-quality Plastic material could use a long time. Saving space, Non-slip arms, Keeps your trousers neat and tidy but also keeps them compact. Sturdy and not easy to be out of shape Clothes stay compact, organized and wrinkle-free due to this efficient hanger. Ideal for apartment,villa,house,dorms,etc. Make it the best of your closet helper Pants, Trousers, belts, ties, etc. Perfect for closet organization. 5 Layers can Hold Pants or Trousers or other tie accessories",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=5330A885-EC28-4D3B-BD1B-790532A71F12&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B07YBJZH67&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:46:56
